"author_anon","object_id","object_name","commit_time","year","commit_type","commit_message","total_changes","pageid","page_title","revid","parentid","rev_size","source_namespace","author_id","author_name","author_type","minor","anon"
"W3","134","Balok","2015-01-25T09:46:57Z",2015,"wiki_minor_edit","artikel tentang balok",865,134,"Balok",478,NA,865,0,3,"Rumanti","human",TRUE,FALSE
"W3","134","Balok","2015-01-25T09:48:08Z",2015,"wiki_minor_edit","membetulkan typo",1,134,"Balok",479,NA,866,0,3,"Rumanti","human",TRUE,FALSE
"W3","134","Balok","2015-03-17T13:26:15Z",2015,"wiki_minor_edit","interwiki",15,134,"Balok",601,NA,881,0,3,"Rumanti","human",TRUE,FALSE
"W4","134","Balok","2015-03-27T11:02:22Z",2015,"wiki_minor_edit","interwiki",56,134,"Balok",648,NA,937,0,4,"Dimon4ezzz","human",TRUE,FALSE
"W3","134","Balok","2015-07-22T23:46:01Z",2015,"wiki_minor_edit","",100,134,"Balok",1159,NA,1037,0,3,"Rumanti","human",TRUE,FALSE
"W3","134","Balok","2015-07-22T23:46:55Z",2015,"wiki_minor_edit","",28,134,"Balok",1160,NA,1065,0,3,"Rumanti","human",TRUE,FALSE
"W10","134","Balok","2015-08-01T03:50:48Z",2015,"wiki_minor_edit","",202,134,"Balok",1236,NA,1267,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-02T07:19:59Z",2015,"wiki_minor_edit","",592,134,"Balok",1261,NA,1859,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-02T07:24:26Z",2015,"wiki_minor_edit","",225,134,"Balok",1262,NA,2084,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-02T07:25:55Z",2015,"wiki_minor_edit","/* Balok topi */",-95,134,"Balok",1263,NA,1989,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-02T07:33:17Z",2015,"wiki_minor_edit","/* Balok topi */",1,134,"Balok",1265,NA,1990,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-03T13:51:33Z",2015,"wiki_minor_edit","",392,134,"Balok",1275,NA,2382,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-03T14:06:24Z",2015,"wiki_minor_edit","/* Bentuk Balok */",353,134,"Balok",1277,NA,2735,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-03T14:07:41Z",2015,"wiki_minor_edit","/* Bentuk Balok */",-5,134,"Balok",1278,NA,2730,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-08T09:20:55Z",2015,"wiki_minor_edit","",754,134,"Balok",1296,NA,3484,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-08T09:24:24Z",2015,"wiki_minor_edit","/* Balok Tumpuk */",22,134,"Balok",1297,NA,3506,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-12T13:22:33Z",2015,"wiki_minor_edit","/* Bentuk Balok */",-17,134,"Balok",1308,NA,3489,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-12T13:47:07Z",2015,"wiki_minor_edit","",669,134,"Balok",1313,NA,4158,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-12T13:47:25Z",2015,"wiki_minor_edit","",1,134,"Balok",1314,NA,4159,0,10,"MorningDew","human",TRUE,FALSE
"W10","134","Balok","2015-08-12T13:49:19Z",2015,"wiki_minor_edit","/* Bentuk Balok */",62,134,"Balok",1315,NA,4221,0,10,"MorningDew","human",TRUE,FALSE
"W17","134","Balok","2016-02-18T22:52:59Z",2016,"wiki_minor_edit","New.",23,134,"Balok",1916,NA,4244,0,17,"ErnieParke","human",TRUE,FALSE
"W3","134","Balok","2017-01-26T23:10:57Z",2017,"wiki_minor_edit","",242,134,"Balok",2169,NA,4486,0,3,"Rumanti","human",TRUE,FALSE
"W3","134","Balok","2019-06-18T09:07:28Z",2019,"wiki_minor_edit","",0,134,"Balok",4512,NA,4486,0,3,"Rumanti","human",TRUE,FALSE
"W7","136","Kucing Scratch","2015-02-14T23:28:51Z",2015,"wiki_minor_edit","Halaman baru",3223,136,"Kucing Scratch",493,NA,3223,0,7,"Really A","human",TRUE,FALSE
"W7","136","Kucing Scratch","2015-02-14T23:33:31Z",2015,"wiki_minor_edit","menambahkan ""lihat juga""",25,136,"Kucing Scratch",495,NA,3248,0,7,"Really A","human",TRUE,FALSE
"W7","136","Kucing Scratch","2015-02-14T23:35:12Z",2015,"wiki_minor_edit","rintisan",13,136,"Kucing Scratch",496,NA,3261,0,7,"Really A","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-02-19T02:56:52Z",2015,"wiki_minor_edit","/* Lihat Juga */",2,136,"Kucing Scratch",513,NA,3263,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-03-10T07:06:07Z",2015,"wiki_minor_edit","revisi?",80,136,"Kucing Scratch",552,NA,3343,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-03-10T07:07:29Z",2015,"wiki_minor_edit","/* Neigh Pony */",16,136,"Kucing Scratch",553,NA,3359,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-04-03T13:28:41Z",2015,"wiki_minor_edit","",192,136,"Kucing Scratch",691,NA,3551,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-04-03T13:32:33Z",2015,"wiki_minor_edit","/* Galeri */",657,136,"Kucing Scratch",692,NA,4208,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-04-04T03:21:41Z",2015,"wiki_minor_edit","/* Galeri */",-68,136,"Kucing Scratch",700,NA,4140,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-04-16T06:42:49Z",2015,"wiki_minor_edit","/* Galeri */ +Scratch Cat Plush",66,136,"Kucing Scratch",734,NA,4206,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-04-16T08:32:08Z",2015,"wiki_minor_edit","menghapus templat rintisan",-13,136,"Kucing Scratch",748,NA,4193,0,3,"Rumanti","human",TRUE,FALSE
"W1","136","Kucing Scratch","2015-04-16T16:10:11Z",2015,"wiki_minor_edit","←Suntingan [[Special:Contributions/Rumanti|Rumanti]] ([[User talk:Rumanti|bicara]]) dibatalkan ke versi terakhir oleh [[User:Really A|Really A]]",-932,136,"Kucing Scratch",749,NA,3261,0,1,"Admin","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-04-21T00:15:57Z",2015,"wiki_minor_edit","←Suntingan [[Special:Contributions/Admin|Admin]] ([[User talk:Admin|bicara]]) dibatalkan ke versi terakhir oleh [[User:Rumanti|Rumanti]]",932,136,"Kucing Scratch",754,NA,4193,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-05-28T04:41:53Z",2015,"wiki_minor_edit","",271,136,"Kucing Scratch",888,NA,4464,0,3,"Rumanti","human",TRUE,FALSE
"W3","136","Kucing Scratch","2015-07-22T23:37:39Z",2015,"wiki_minor_edit","",38,136,"Kucing Scratch",1156,NA,4502,0,3,"Rumanti","human",TRUE,FALSE
"W10","136","Kucing Scratch","2015-08-02T05:42:27Z",2015,"wiki_minor_edit","/* Karya Ditandai */",1,136,"Kucing Scratch",1245,NA,4503,0,10,"MorningDew","human",TRUE,FALSE
"W10","136","Kucing Scratch","2015-08-02T05:43:19Z",2015,"wiki_minor_edit","/* Neigh Pony */",-3,136,"Kucing Scratch",1246,NA,4500,0,10,"MorningDew","human",TRUE,FALSE
"W20","136","Kucing Scratch","2015-10-21T21:18:20Z",2015,"wiki_bot_edit","bot Menambah: [[ja:スクラッチキャット]]",36,136,"Kucing Scratch",1724,NA,4536,0,20,"InterwikiBot","bot",TRUE,FALSE
"W7","136","Kucing Scratch","2016-04-01T13:47:55Z",2016,"wiki_minor_edit","mengunggah gambar",99,136,"Kucing Scratch",1953,NA,4635,0,7,"Really A","human",TRUE,FALSE
"W7","136","Kucing Scratch","2016-04-01T13:50:03Z",2016,"wiki_minor_edit","/* Galeri */ masalah kapitalisasi",0,136,"Kucing Scratch",1954,NA,4635,0,7,"Really A","human",TRUE,FALSE
"W7","137","Teman Temannya Gobo","2015-02-15T00:00:07Z",2015,"wiki_minor_edit","←Membuat halaman berisi '{{rintisan}} [[Berkas:Teman Gobo.png|bingkai|'''Teman Temannya Gobo: ''' Pico, Tera, Nano, dan Giga.]] Untuk [[Scratch 2.0]], beberapa [[sprite]] baru ditambahkan ke k...'",1273,137,"Teman Temannya Gobo",497,NA,1273,0,7,"Really A","human",TRUE,FALSE
"W10","137","Teman Temannya Gobo","2015-03-17T11:40:58Z",2015,"wiki_minor_edit","/* Trivia */",22,137,"Teman Temannya Gobo",590,NA,1295,0,10,"MorningDew","human",TRUE,FALSE
"W10","137","Teman Temannya Gobo","2015-03-17T11:41:31Z",2015,"wiki_minor_edit","/* Trivia */",12,137,"Teman Temannya Gobo",591,NA,1307,0,10,"MorningDew","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-03-29T10:58:23Z",2015,"wiki_minor_edit","/* Pico */ menambahkan gambar",432,137,"Teman Temannya Gobo",672,NA,1739,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-04-16T07:48:02Z",2015,"wiki_minor_edit","/* Pico */",156,137,"Teman Temannya Gobo",736,NA,1895,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-04-16T08:30:35Z",2015,"wiki_minor_edit","/* Tera */",752,137,"Teman Temannya Gobo",747,NA,2647,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-04-21T00:24:38Z",2015,"wiki_minor_edit","/* Nano */ +gambar",237,137,"Teman Temannya Gobo",760,NA,2884,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-04-21T00:33:21Z",2015,"wiki_minor_edit","/* Giga */ +gambar",313,137,"Teman Temannya Gobo",768,NA,3197,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-04-21T00:52:16Z",2015,"wiki_minor_edit","+ Banano dan Gigaberry",529,137,"Teman Temannya Gobo",771,NA,3726,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-06-07T11:44:56Z",2015,"wiki_minor_edit","",14,137,"Teman Temannya Gobo",940,NA,3740,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-07-19T02:24:45Z",2015,"wiki_minor_edit","",27,137,"Teman Temannya Gobo",1053,NA,3767,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-07-22T23:23:38Z",2015,"wiki_minor_edit","/* Tera */",69,137,"Teman Temannya Gobo",1153,NA,3836,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-07-22T23:30:56Z",2015,"wiki_minor_edit","",-1,137,"Teman Temannya Gobo",1154,NA,3835,0,3,"Rumanti","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-07-22T23:47:07Z",2015,"wiki_minor_edit","",16,137,"Teman Temannya Gobo",1161,NA,3851,0,3,"Rumanti","human",TRUE,FALSE
"W10","137","Teman Temannya Gobo","2015-09-17T07:04:36Z",2015,"wiki_minor_edit","",-1,137,"Teman Temannya Gobo",1572,NA,3850,0,10,"MorningDew","human",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2015-09-17T08:15:45Z",2015,"wiki_minor_edit","←Suntingan [[Special:Contributions/MorningDew|MorningDew]] ([[User talk:MorningDew|bicara]]) dibatalkan ke versi terakhir oleh [[User:Rumanti|Rumanti]]",1,137,"Teman Temannya Gobo",1573,NA,3851,0,3,"Rumanti","human",TRUE,FALSE
"W20","137","Teman Temannya Gobo","2018-12-09T19:59:40Z",2018,"wiki_bot_edit","Adding interwikis.",22,137,"Teman Temannya Gobo",3937,NA,3873,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","137","Teman Temannya Gobo","2019-06-30T07:15:22Z",2019,"wiki_minor_edit","",7,137,"Teman Temannya Gobo",4881,NA,3880,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-02-19T02:27:16Z",2015,"wiki_minor_edit","←Membuat halaman berisi 'Ada hal-hal yang perlu diketahui saat membuat akun.  ==Kenapa perlu membuat akun?== Saat kamu menjelajahi situs Scratch, kau mungkin melihat fitur-fitur tertentu, sepe...'",3640,138,"Membuat Akun",504,NA,3640,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-02-19T02:29:06Z",2015,"wiki_minor_edit","menambahkan kategori tutorial",23,138,"Membuat Akun",505,NA,3663,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-02-25T07:01:59Z",2015,"wiki_minor_edit","german interwiki",31,138,"Membuat Akun",516,NA,3694,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-07T09:40:06Z",2015,"wiki_minor_edit","",46,138,"Membuat Akun",534,NA,3740,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-09T12:21:41Z",2015,"wiki_minor_edit","",23,138,"Membuat Akun",550,NA,3763,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-09T12:22:23Z",2015,"wiki_minor_edit","kategori",13,138,"Membuat Akun",551,NA,3776,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:23:56Z",2015,"wiki_minor_edit","/* Kenapa perlu membuat akun? */ revisi",9,138,"Membuat Akun",558,NA,3785,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:25:01Z",2015,"wiki_minor_edit","/* Pembuatan akun */",19,138,"Membuat Akun",559,NA,3804,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:25:59Z",2015,"wiki_minor_edit","/* Pembuatan akun */",15,138,"Membuat Akun",560,NA,3819,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:29:13Z",2015,"wiki_minor_edit","/* Fase Pertama */",9,138,"Membuat Akun",561,NA,3828,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:35:32Z",2015,"wiki_minor_edit","/* Bagian Pertama */",-14,138,"Membuat Akun",562,NA,3814,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:39:01Z",2015,"wiki_minor_edit","/* Fase Kedua */",-14,138,"Membuat Akun",563,NA,3800,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:41:08Z",2015,"wiki_minor_edit","",21,138,"Membuat Akun",564,NA,3821,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:51:46Z",2015,"wiki_minor_edit","/* Bagian Kedua */",-353,138,"Membuat Akun",565,NA,3468,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:54:12Z",2015,"wiki_minor_edit","/* Bagian Ketiga */",593,138,"Membuat Akun",566,NA,4061,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T10:56:16Z",2015,"wiki_minor_edit","/* Selamat! */",88,138,"Membuat Akun",567,NA,4149,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T11:00:54Z",2015,"wiki_minor_edit","/* Bagian Pertama */",35,138,"Membuat Akun",569,NA,4184,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T11:02:34Z",2015,"wiki_minor_edit","/* Bagian Kedua */",35,138,"Membuat Akun",571,NA,4219,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T11:04:08Z",2015,"wiki_minor_edit","/* Bagian Ketiga */",35,138,"Membuat Akun",573,NA,4254,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T11:05:36Z",2015,"wiki_minor_edit","/* Pembuatan akun */",0,138,"Membuat Akun",574,NA,4254,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T11:07:04Z",2015,"wiki_minor_edit","/* Proses membuat akun */",39,138,"Membuat Akun",575,NA,4293,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T11:08:15Z",2015,"wiki_minor_edit","/* Bagian Kedua */",4,138,"Membuat Akun",576,NA,4297,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-11T11:11:50Z",2015,"wiki_minor_edit","",70,138,"Membuat Akun",577,NA,4367,0,3,"Rumanti","human",TRUE,FALSE
"W10","138","Membuat Akun","2015-03-17T11:24:11Z",2015,"wiki_minor_edit","/* Bagian Kedua */",1,138,"Membuat Akun",586,NA,4368,0,10,"MorningDew","human",TRUE,FALSE
"W10","138","Membuat Akun","2015-03-17T11:26:17Z",2015,"wiki_minor_edit","/* Bagian Ketiga */",8,138,"Membuat Akun",587,NA,4376,0,10,"MorningDew","human",TRUE,FALSE
"W10","138","Membuat Akun","2015-03-17T11:27:50Z",2015,"wiki_minor_edit","/* Bagian Ketiga */",1,138,"Membuat Akun",588,NA,4377,0,10,"MorningDew","human",TRUE,FALSE
"W10","138","Membuat Akun","2015-03-17T11:30:06Z",2015,"wiki_minor_edit","/* Kenapa perlu membuat akun? */",2,138,"Membuat Akun",589,NA,4379,0,10,"MorningDew","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-03-20T15:45:27Z",2015,"wiki_minor_edit","/* Selamat! */",7,138,"Membuat Akun",604,NA,4386,0,3,"Rumanti","human",TRUE,FALSE
"W3","138","Membuat Akun","2015-07-27T03:10:06Z",2015,"wiki_minor_edit","",-22,138,"Membuat Akun",1190,NA,4364,0,3,"Rumanti","human",TRUE,FALSE
