academic_mobility_radius,Satisfaction_threshold,Base_Salary,Sch_Quality_Variation,total_teachers,teacher_turnover_rate,mean_school_vacancy_rate,satisfaction_inequality,mean_satisfaction_poor_schools,mean_satisfaction_good_schools,unemployment_rate,mean_satisfaction-all
5,0.1,1000,0.7,856,0.47411764705882353,0.8873333333333335,0.1676746364472332,0,0.8396396396396432,0,0.6429322429906563
5,0.1,1000,0.7,810,0.5047058823529412,0.8933333333333333,0.16315276453281677,0,0.8353642384105968,0,0.7041563786008231
5,0.1,1000,0.7,864,0.44588235294117645,0.8873333333333331,0.18387096368434744,0,0.8414087301587345,0,0.6996527777777799
5,0.1,1000,0.7,858,0.4823529411764706,0.8866666666666668,0.1553734122814761,0,0.8185941043083945,0,0.6854118104118112
5,0.1,1000,0.7,882,0.45529411764705885,0.8820000000000002,0.17644720570503666,0,0.84488431876607,0,0.6631216931216968
5,0.1,1000,0.7,858,0.48470588235294115,0.8866666666666665,0.1609085898464775,0,0.8285215605749526,0,0.6991647241647246
5,0.1,1000,0.7,847,0.4752941176470588,0.8873333333333335,0.15613987738138846,0,0.8185632183908087,0,0.6523179850452604
5,0.1,1000,0.7,854,0.4964705882352941,0.8866666666666667,0.17784393707746524,0,0.8581622516556316,0,0.7550468384074962
5,0.1,1000,0.7,858,0.49058823529411766,0.8866666666666667,0.1684316396791435,0,0.8288624338624375,0,0.6569735819735851
5,0.1,1000,0.7,835,0.4717647058823529,0.8913333333333333,0.1641633784469347,0,0.8325000000000018,0,0.6382395209580862
5,0.1,1000,0.7,879,0.4858823529411765,0.8846666666666668,0.1789775649123285,0,0.8463600000000039,0,0.7029996207811922
5,0.1,1000,0.7,828,0.5117647058823529,0.8906666666666668,0.16823046447071005,0,0.8460240963855455,0,0.6551247987117557
5,0.1,2000,0.1,857,0.4835294117647059,0.9533333333333331,0.18027239867599226,0.30887500000000023,0.7518441814595669,0.002333722287047841,0.5815594541910312
5,0.1,2000,0.1,863,0.5164705882352941,0.9606666666666664,0.18441284672657773,0.27592814371257474,0.7645589919816727,0.0034762456546929316,0.5576240310077519
5,0.1,2000,0.1,856,0.4717647058823529,0.9566666666666667,0.2042332488977886,0.3073000000000004,0.7817990867579901,0.002336448598130841,0.5859484777517552
5,0.1,2000,0.1,853,0.47411764705882353,0.9893333333333335,0.21238095550642705,0.3041365461847386,0.7735474860335187,0.0035169988276670576,0.5554313725490179
5,0.1,2000,0.1,851,0.47294117647058825,0.9760000000000004,0.1715879518025811,0.32969696969697,0.7552456140350884,0.004700352526439483,0.5040181031090117
5,0.1,2000,0.1,850,0.4964705882352941,0.9746666666666666,0.18337034413655368,0.3521296296296308,0.7647311827956991,0.0035294117647058825,0.524710743801653
5,0.1,2000,0.1,849,0.46705882352941175,0.9753333333333333,0.194315801564964,0.3132835820895524,0.7605418138987056,0.0035335689045936395,0.5345468873128437
5,0.1,2000,0.1,853,0.4929411764705882,0.9826666666666669,0.2034811195607367,0.3222535211267609,0.7915891472868221,0.0035169988276670576,0.5315215686274518
5,0.1,2000,0.1,851,0.4976470588235294,0.9659999999999999,0.1996956390327295,0.2980072463768114,0.7571196283391408,0.004700352526439483,0.5305903187721345
5,0.1,2000,0.1,836,0.5223529411764706,0.9426666666666667,0.1794278152512447,0.3020945945945948,0.7651616161616159,0.0023923444976076554,0.5872581934452428
5,0.1,2000,0.1,862,0.46588235294117647,0.9726666666666667,0.1878100501129578,0.3025874125874125,0.735144654088051,0.004640371229698376,0.5119386169386159
5,0.1,2000,0.1,829,0.48705882352941177,0.9913333333333334,0.18597000650624004,0.2913777777777782,0.7499734395750347,0.0048250904704463205,0.5312282828282818
5,0.1,2000,0.1,885,0.4764705882352941,1.0026666666666666,0.2023307403862714,0.32209439528023615,0.7450098039215695,0.004519774011299435,0.542709042754444
5,0.1,2000,0.1,879,0.4435294117647059,0.994,0.20989528694723203,0.3089766081871349,0.7659209039548023,0.005688282138794084,0.5288634630053387
5,0.1,2000,0.1,831,0.46705882352941175,0.9466666666666664,0.1710386746365851,0.3050000000000001,0.7391025641025646,0.0036101083032490976,0.560253623188403
5,0.1,2000,0.1,849,0.4894117647058824,0.9473333333333332,0.16982502038355407,0.30174496644295307,0.7360821917808215,0.002355712603062426,0.584738292011016
5,0.1,2000,0.1,843,0.4788235294117647,0.9393333333333331,0.18533640294325324,0.31231578947368394,0.757560462670874,0.002372479240806643,0.568870392390008
5,0.1,2000,0.1,840,0.46705882352941175,0.9626666666666667,0.16317492982200701,0.3324800000000001,0.7223287671232889,0.0035714285714285713,0.5194424532058933
5,0.1,2000,0.1,863,0.4717647058823529,0.9773333333333333,0.18434594635864074,0.32969969969970014,0.7442039800995046,0.0034762456546929316,0.5118992248062001
5,0.1,2000,0.1,837,0.5023529411764706,0.964,0.19741184068065107,0.286479591836735,0.7773333333333338,0.0035842293906810036,0.558313349320543
5,0.1,2000,0.1,861,0.49411764705882355,0.9853333333333336,0.21705271731448875,0.2799293286219081,0.7901722017220177,0.005807200929152149,0.5265732087227403
5,0.1,2000,0.1,860,0.49176470588235294,0.9606666666666667,0.17826156723634373,0.33239436619718343,0.7399722991689748,0.002325581395348837,0.5743550893550853
5,0.1,2000,0.1,876,0.45647058823529413,0.9673333333333335,0.17940385196830533,0.34208791208791267,0.7408357075023758,0.003424657534246575,0.5488277968690295
5,0.1,2000,0.1,867,0.4682352941176471,0.9660000000000001,0.20231543557026102,0.29186440677966113,0.7754094579008084,0.0034602076124567475,0.5426658950617249
5,0.1,2000,0.1,867,0.46705882352941175,0.9606666666666668,0.20380281234909978,0.3079187817258883,0.7754166666666648,0.0034602076124567475,0.5814699074074066
5,0.1,2000,0.1,866,0.48823529411764705,0.9560000000000001,0.19488482704557392,0.2896713615023471,0.7594129353233832,0.003464203233256351,0.5532869833912694
5,0.1,2000,0.1,863,0.49176470588235294,0.9460000000000002,0.19877702617260523,0.29206451612903195,0.76933025404157,0.002317497103128621,0.6049012775842043
5,0.1,2000,0.1,861,0.46588235294117647,0.9559999999999998,0.1950989465522243,0.30192090395480203,0.7650524616626286,0.0023228803716608595,0.6044470314318945
5,0.1,2000,0.1,852,0.47411764705882353,0.9500000000000002,0.1887561462809909,0.3201731601731601,0.7487896253602312,0.0035211267605633804,0.5544405182567707
5,0.1,2000,0.1,890,0.4682352941176471,0.9420000000000003,0.20050632063277304,0.3226415094339628,0.7857695690413358,0.0033707865168539327,0.5796843291995484
5,0.1,2000,0.1,847,0.4647058823529412,0.9606666666666664,0.17645522509568826,0.32010309278350485,0.7504356636271539,0.0023612750885478157,0.5721893491124239
5,0.1,2000,0.1,897,0.4541176470588235,0.9419999999999998,0.19289182124195123,0.30373333333333313,0.7712445887445895,0.0033444816053511705,0.5580984340044737
5,0.1,2000,0.1,870,0.47294117647058825,0.949333333333333,0.16305147334401524,0.26854545454545475,0.7356776556776564,0.0034482758620689655,0.5385236447520166
5,0.1,2000,0.1,879,0.4588235294117647,0.9466666666666669,0.18369466848939012,0.30216931216931225,0.757213622291022,0.0034129692832764505,0.5695471841704693
5,0.1,2000,0.1,873,0.4835294117647059,1.0126666666666666,0.18174364114542677,0.30656641604010043,0.7503144654088061,0.006872852233676976,0.46660899653979193
5,0.1,2000,0.1,867,0.4764705882352941,0.987333333333333,0.19110619543940582,0.28767634854771773,0.7349774774774782,0.00461361014994233,0.5355040556199303
5,0.1,2000,0.1,907,0.5011764705882353,0.9533333333333334,0.1896071999163954,0.32861952861952864,0.7421117424242436,0.004410143329658214,0.544211886304907
5,0.1,2000,0.1,865,0.47411764705882353,0.9079999999999999,0.17955201501209686,0.2861940298507463,0.7475513428120045,0.0023121387283236996,0.5932135959830025
5,0.1,2000,0.1,863,0.4647058823529412,0.9740000000000005,0.19296247145771953,0.31051948051948086,0.7614708994709012,0.0034762456546929316,0.556422480620152
5,0.1,2000,0.1,902,0.5035294117647059,0.9439999999999997,0.2043326384653311,0.28845714285714286,0.7716666666666654,0.0033259423503325942,0.5909454949944387
5,0.1,2000,0.1,903,0.4364705882352941,0.938666666666667,0.17394187797255364,0.30591623036649185,0.7638980716253443,0.0033222591362126247,0.5483000000000006
5,0.1,2000,0.1,833,0.48,0.950666666666667,0.1705743367435441,0.30681318681318653,0.7440931372549037,0.003601440576230492,0.5456385542168659
5,0.1,2000,0.1,862,0.4717647058823529,0.94,0.18049288574221212,0.29267175572519083,0.7716511867905058,0.002320185614849188,0.5809263565891475
5,0.1,2000,0.1,857,0.48,0.9473333333333335,0.1567394486046635,0.3003592814371257,0.735493482309126,0.002333722287047841,0.5342222222222227
5,0.1,2000,0.1,855,0.4894117647058824,0.9720000000000001,0.19796656787127337,0.2779735682819386,0.760026350461133,0.004678362573099415,0.5360438699569107
5,0.1,2000,0.1,854,0.46705882352941175,0.9400000000000004,0.1736657657066017,0.2896666666666665,0.7499616858237558,0.00234192037470726,0.5539162754303601
5,0.1,2000,0.1,850,0.5105882352941177,0.9359999999999998,0.19069395323596927,0.27785123966942155,0.7809705882352942,0.002352941176470588,0.5854009433962261
5,0.1,2000,0.1,861,0.4823529411764706,0.9319999999999999,0.16760362952506572,0.29986486486486497,0.7371362799263356,0.0023228803716608595,0.5820178502134231
5,0.1,2000,0.1,860,0.46588235294117647,0.9366666666666666,0.18502770314892591,0.30837209302325586,0.7566949152542378,0.002325581395348837,0.5795881895881879
5,0.1,2000,0.3,864,0.49411764705882355,0.9473333333333335,0.29153076052084365,0.10468409586056661,0.8416141732283503,0.003472222222222222,0.6339527680991113
5,0.1,2000,0.1,838,0.4752941176470588,0.9460000000000001,0.19435050653475566,0.29112903225806447,0.7672349726775961,0.003579952267303103,0.5678243512974039
5,0.1,2000,0.3,861,0.48470588235294115,0.9620000000000001,0.2708747807299171,0.14520525451559932,0.8100000000000043,0.004645760743321719,0.5539751069622748
5,0.1,2000,0.3,872,0.47411764705882353,0.9333333333333333,0.24058007167979684,0.14465174129353228,0.8356478405315643,0.0022935779816513763,0.5723141762452145
5,0.1,2000,0.3,909,0.47058823529411764,0.9526666666666667,0.2677236741172505,0.17181818181818181,0.8399388379204928,0.0044004400440044,0.5387992633517511
5,0.1,2000,0.3,880,0.4764705882352941,0.9453333333333334,0.2737870946503355,0.14626436781609176,0.8303870967741971,0.004545454545454545,0.5304414003044161
5,0.1,2000,0.3,878,0.47411764705882353,0.9566666666666664,0.2866755186510212,0.12744224422442238,0.8264603960396073,0.004555808656036446,0.5748512585812385
5,0.1,2000,0.3,855,0.4623529411764706,0.9506666666666667,0.28757237446593803,0.1590154711673697,0.8545205479452078,0.004678362573099415,0.5351468860164523
5,0.1,2000,0.3,865,0.46941176470588236,0.9486666666666669,0.25899910871279375,0.16495495495495494,0.8284230769230779,0.004624277456647399,0.5155516840882715
5,0.1,2000,0.3,868,0.49176470588235294,0.9866666666666668,0.2727667648587271,0.13557177615571783,0.8167149758454101,0.00576036866359447,0.4820471224410976
5,0.1,2000,0.3,856,0.4447058823529412,0.9580000000000005,0.29712507971833624,0.1545887445887445,0.8514404432133,0.004672897196261682,0.5616392801251983
5,0.1,2000,0.3,899,0.48,0.9813333333333333,0.29783989020766244,0.149863481228669,0.819834710743806,0.0055617352614015575,0.522181208053693
5,0.1,2000,0.3,870,0.49411764705882355,0.9486666666666665,0.2623489661728883,0.15018018018018006,0.8467403314917146,0.0022988505747126436,0.5910291858678975
5,0.1,2000,0.3,875,0.4541176470588235,0.9866666666666668,0.2980316732999823,0.14047197640118025,0.8174825174825199,0.006857142857142857,0.4774721902570014
5,0.1,2000,0.3,845,0.49176470588235294,0.9593333333333334,0.291392257204358,0.13259938837920476,0.8564724919093865,0.004733727810650888,0.5383472057074923
5,0.1,2000,0.3,887,0.46588235294117647,0.9706666666666667,0.3064367565799922,0.16195360195360195,0.8574022346368747,0.005636978579481398,0.5475963718820874
5,0.1,2000,0.3,856,0.47058823529411764,0.9620000000000003,0.2723419340162221,0.14766233766233755,0.8086274509803948,0.004672897196261682,0.5325860719874816
5,0.1,2000,0.3,872,0.46,0.9913333333333334,0.3144550764216922,0.14124223602484506,0.8410461538461566,0.006880733944954129,0.501543494996151
5,0.1,2000,0.3,863,0.4823529411764706,0.9613333333333333,0.2942724681347309,0.15071895424836593,0.8488613861386168,0.004634994206257242,0.5841831587116827
5,0.1,2000,0.3,844,0.46705882352941175,0.9639999999999997,0.27502781847978625,0.1522748815165874,0.8318072289156662,0.004739336492890996,0.5519206349206365
5,0.1,2000,0.3,851,0.48,0.9486666666666663,0.25345498433894664,0.14612554112554105,0.8237714285714316,0.0035252643948296123,0.586996855345914
5,0.1,2000,0.3,835,0.4929411764705882,0.9919999999999999,0.29863397655174767,0.130013333333333,0.8226911314984744,0.005988023952095809,0.5277469879518075
5,0.1,2000,0.3,868,0.45294117647058824,0.951333333333333,0.27730609803418727,0.11467105263157903,0.8452941176470624,0.0034562211981566822,0.5857302504816968
5,0.1,2000,0.3,874,0.4858823529411765,0.9400000000000002,0.26705111687390026,0.12427450980392149,0.8104822335025431,0.003432494279176201,0.5818790662074264
5,0.1,2000,0.3,864,0.4988235294117647,0.9766666666666665,0.27159335030015863,0.15548183254344364,0.8417931034482782,0.003472222222222222,0.5385327138985679
5,0.1,2000,0.3,847,0.5247058823529411,0.9460000000000001,0.2625152303131534,0.1402564102564103,0.8709118541033446,0.0023612750885478157,0.6034398422090748
5,0.1,2000,0.3,848,0.48705882352941177,0.9959999999999999,0.3191598867508618,0.16271049596309126,0.8515384615384659,0.00589622641509434,0.5560775009885349
5,0.1,2000,0.3,895,0.4717647058823529,0.9206666666666664,0.2919593334398718,0.13261770244821083,0.8448532289628213,0.0033519553072625698,0.6300448430493274
5,0.1,2000,0.3,871,0.4788235294117647,0.9760000000000001,0.28986873241565003,0.09252354048964236,0.834611398963734,0.003444316877152698,0.5880683563748089
5,0.1,2000,0.3,860,0.48470588235294115,0.9613333333333335,0.2700219120950794,0.18626126126126136,0.8472555205047348,0.004651162790697674,0.5462811526479776
5,0.1,2000,0.3,843,0.4788235294117647,0.9666666666666665,0.2998401992449894,0.10680926916221022,0.8421204819277132,0.0035587188612099642,0.5949920634920643
5,0.1,2000,0.3,859,0.49411764705882355,0.9566666666666667,0.26361316207361724,0.13137566137566123,0.8255821917808249,0.0034924330616996507,0.5505140186915908
5,0.1,2000,0.3,877,0.4835294117647059,1.0040000000000002,0.2956276903372366,0.12517633674630263,0.8208365019011418,0.005701254275940707,0.4913761467889911
5,0.1,2000,0.3,848,0.47294117647058825,0.9786666666666666,0.3018792543549406,0.14245901639344258,0.8312631578947411,0.0047169811320754715,0.543605845181677
5,0.1,2000,0.3,911,0.44941176470588234,0.9353333333333332,0.25065204557012943,0.16887681159420256,0.8605639097744395,0.003293084522502744,0.5466409691629975
5,0.1,2000,0.3,867,0.46941176470588236,0.9679999999999997,0.2939227451933504,0.14700305810397526,0.8470437017994892,0.00461361014994233,0.5745113943607589
5,0.1,2000,0.3,833,0.4988235294117647,0.9653333333333334,0.26443553684012744,0.12799999999999961,0.8020103092783507,0.006002400960384154,0.4771215780998415
5,0.1,2000,0.3,826,0.47058823529411764,0.9640000000000003,0.273285118418515,0.14899877899877903,0.7992996108949431,0.006053268765133172,0.4833211530653693
5,0.1,2000,0.3,865,0.4776470588235294,0.9599999999999999,0.2822651951404692,0.16356617647058855,0.8184813753581692,0.005780346820809248,0.5270581395348859
5,0.1,2000,0.3,832,0.4976470588235294,0.9459999999999998,0.2645128258201206,0.19177644710578845,0.8468716577540149,0.003605769230769231,0.6070767993566565
5,0.1,2000,0.3,871,0.4576470588235294,0.9426666666666667,0.28802648129863967,0.15614121510673204,0.8628169014084531,0.003444316877152698,0.5782603686635972
5,0.1,2000,0.3,866,0.4788235294117647,0.9413333333333335,0.25041167224688526,0.17471135940409674,0.8236012861736354,0.003464203233256351,0.5642487446890702
5,0.1,2000,0.3,900,0.46588235294117647,0.9386666666666665,0.24081570140592662,0.14349816849816838,0.7917793594306074,0.0033333333333333335,0.5456001486436294
5,0.1,2000,0.3,831,0.4752941176470588,0.9599999999999999,0.26373730699542075,0.1449794238683126,0.8310334346504598,0.0024067388688327317,0.5750583031765201
5,0.1,2000,0.3,852,0.48470588235294115,0.9606666666666668,0.2899476568149834,0.13331707317073155,0.8679220779220801,0.004694835680751174,0.5501179245283032
5,0.1,2000,0.3,851,0.46705882352941175,0.9840000000000001,0.3055772916271605,0.1267777777777776,0.8664259927797842,0.005875440658049354,0.5083609141055945
5,0.1,2000,0.3,857,0.48705882352941177,0.9580000000000001,0.26034198067398595,0.17212499999999994,0.847687687687691,0.002333722287047841,0.5871890838206638
5,0.1,2000,0.3,810,0.48470588235294115,0.9613333333333335,0.2810201757014217,0.15246305418719203,0.8570110701107025,0.003703703703703704,0.5401445683601825
5,0.1,2000,0.3,874,0.45647058823529413,0.9753333333333334,0.31714781641130835,0.15111490329920388,0.8412342569269552,0.005720823798627002,0.5496892980437298
5,0.1,2000,0.3,877,0.49058823529411766,0.926,0.26121414984682656,0.10674074074074089,0.8285604113110561,0.002280501710376283,0.5982857142857165
5,0.1,2000,0.3,808,0.5117647058823529,0.9526666666666666,0.2859561645295561,0.1676170798898075,0.834083601286178,0.0049504950495049506,0.5344237147595375
5,0.1,2000,0.5,858,0.48,0.8866666666666668,0.15893745495197326,0,0.8442652329749104,0,0.6364063714063741
5,0.1,2000,0.5,875,0.4623529411764706,0.8873333333333335,0.15374812986173608,0,0.8242806394316201,0,0.7242247619047615
5,0.1,2000,0.5,855,0.5047058823529412,0.8866666666666667,0.1732559097616008,0,0.8522471910112381,0,0.6564873294347009
5,0.1,2000,0.5,866,0.4611764705882353,0.8866666666666668,0.1674143349376492,0,0.8379296875000042,0,0.7095996920708273
5,0.1,2000,0.5,875,0.4764705882352941,0.8860000000000002,0.18851043009004326,0,0.8606698564593327,0,0.6825866666666693
5,0.1,2000,0.5,860,0.4576470588235294,0.8866666666666667,0.158152059016809,0,0.8241800643086841,0,0.6377364341085299
5,0.1,2000,0.5,847,0.48470588235294115,0.8879999999999999,0.1726721868746334,0,0.8410169491525439,0,0.6594529712711545
5,0.1,2000,0.5,842,0.4788235294117647,0.8880000000000001,0.177914289761723,0,0.8468380462724959,0,0.6766706254948545
5,0.1,2000,0.5,853,0.48705882352941177,0.8873333333333333,0.15016964762211582,0,0.8159693877551051,0,0.6720359515435733
5,0.1,2000,0.5,863,0.4717647058823529,0.8866666666666667,0.16344805893140504,0,0.8426695842450795,0,0.6999188876013908
5,0.1,2000,0.5,866,0.48470588235294115,0.8859999999999999,0.17125494515427359,0,0.8291666666666698,0,0.6481139337952305
5,0.1,2000,0.5,846,0.4823529411764706,0.8866666666666667,0.1758149449822166,0,0.8542968750000021,0,0.6737037037037067
5,0.1,2000,0.5,891,0.4541176470588235,0.8826666666666667,0.1842303803654462,0,0.8656916099773277,0,0.687609427609429
5,0.1,2000,0.5,840,0.46588235294117647,0.89,0.1488745050471116,0,0.8241197183098605,0,0.6319285714285727
5,0.1,2000,0.5,860,0.4541176470588235,0.8866666666666667,0.17730707853344385,0,0.855764075067027,0,0.6773643410852743
5,0.1,2000,0.5,850,0.4788235294117647,0.8873333333333333,0.1542199353124301,0,0.8270786516853957,0,0.6921411764705905
5,0.1,2000,0.5,872,0.4623529411764706,0.8866666666666667,0.17669948790539694,0,0.8513592233009719,0,0.6821941896024477
5,0.1,2000,0.5,859,0.4858823529411765,0.8879999999999999,0.14989749132478106,0,0.8343902439024428,0,0.7277920062087683
5,0.1,2000,0.5,853,0.49529411764705883,0.8873333333333335,0.16804163832256597,0,0.8391978609625701,0,0.6583235638921474
