Base_Salary,new-teachers-per-tick,total-teachers,teacher-turnover-rate,mean-school-vacancy-rate,satisfaction-inequality,mean-satisfaction-poor-schools,mean-satisfaction-good-schools,unemployment-rate,mean-satisfaction-all
1000,1.5,599,0.4470588235294118,1.002,0.28550028216445317,0.11426190476190494,0.8230685920577648,0.00333889816360601,0.5602177554438874
1000,1.5,603,0.4788235294117647,1,0.27576526775297944,0.09450000000000004,0.808912280701756,0.003316749585406302,0.576478092068774
1000,1.5,592,0.4411764705882353,0.9966666666666668,0.2692992816346887,0.13793333333333327,0.8162790697674434,0.0033783783783783786,0.5276497175141251
1000,1.5,629,0.45647058823529413,0.99,0.2819850032644067,0.11949685534591202,0.8171887550200811,0.0047694753577106515,0.5292492012779564
1000,1.5,612,0.45294117647058824,0.984666666666667,0.2892185560970186,0.10939172749391746,0.8422433460076058,0.0032679738562091504,0.5601639344262309
1000,1.5,593,0.4611764705882353,1.0066666666666668,0.2791541703580182,0.11619047619047625,0.8276630434782613,0.00505902192242833,0.49384745762711973
1000,1.5,571,0.46705882352941175,0.996666666666667,0.25926085034096025,0.15804938271604924,0.8055217391304369,0.0035026269702276708,0.544176918570593
1000,1.5,584,0.4623529411764706,1.0000000000000002,0.27534728609542614,0.10362068965517254,0.8084049079754595,0.005136986301369863,0.4677911646586347
1000,1.5,613,0.46705882352941175,0.9913333333333333,0.25733731140091703,0.1318253968253969,0.8346666666666682,0.0032626427406199023,0.5332733224222589
1000,1.5,576,0.4505882352941176,1.0046666666666668,0.26798259852177814,0.10862745098039225,0.8245569620253154,0.005208333333333333,0.48881326352530524
1000,1.5,592,0.47058823529411764,1.012,0.28338311276753425,0.1406403013182674,0.8075213675213686,0.005067567567567568,0.5099603848330516
1000,1.5,577,0.4823529411764706,1.0006666666666664,0.25355530331609494,0.14977430555555524,0.8172580645161281,0.005199306759098787,0.4497735191637627
1000,1.5,567,0.47294117647058825,0.9926666666666669,0.2732080995805368,0.12425373134328375,0.8314358974358969,0.003527336860670194,0.5268259587020646
1000,1.5,574,0.45529411764705885,0.9853333333333332,0.278230569929339,0.12323529411764712,0.8050370370370393,0.003484320557491289,0.5571386946386956
1000,1.5,567,0.4682352941176471,1.0126666666666666,0.27293056181293307,0.12768916155419235,0.8072131147540982,0.005291005291005291,0.49927895981087533
1000,1.5,580,0.4788235294117647,0.9926666666666669,0.2399186949772592,0.11209737827715362,0.8163333333333346,0.0017241379310344827,0.5603339090385735
1000,1.5,593,0.45529411764705885,1.022,0.3034628749797444,0.1103086419753087,0.8241886792452855,0.00505902192242833,0.5491751412429394
1000,1.5,596,0.46352941176470586,1.0126666666666666,0.2881439390420561,0.11047619047619059,0.8056028368794362,0.0050335570469798654,0.5540978077571679
1000,1.5,555,0.508235294117647,0.9640000000000002,0.2423956058253584,0.11038961038961037,0.8181623931623936,0.0018018018018018018,0.5825932611311677
1000,1.5,598,0.46588235294117647,0.9886666666666666,0.2805264534610432,0.12847145488029446,0.8148730964467004,0.005016722408026756,0.49485154061624725
1000,2,884,0.4776470588235294,0.9560000000000002,0.295139049452522,0.1344630404463038,0.8570496894409966,0.004524886877828055,0.5393295454545465
1000,1.5,612,0.45647058823529413,0.98,0.23678646581971763,0.09753787878787873,0.8054337899543391,0.0016339869281045752,0.5644462629569023
