num-grain-grown,percent-best-land,metabolism-max,max-vision,num-people,grain-growth-interval,life-expectancy-min,turtles,life-expectancy-max,red,green,blue,gini-index-reserve / num-people
2,10,5,3,250,1,15,250,60,213,35,2,0.22374058478144845
2,10,5,3,250,1,15,250,60,216,32,2,0.2278311014597661
2,10,5,3,250,1,15,250,50,231,18,1,0.22247306791569085
2,10,5,3,250,1,15,250,70,195,40,15,0.23154136604136596
2,10,5,3,250,1,15,250,50,205,36,9,0.21744405019472082
2,10,5,3,250,1,15,250,60,218,30,2,0.23298076923076924
2,10,5,3,250,1,15,250,70,197,38,15,0.23207615375346433
2,10,5,3,250,1,15,250,50,210,33,7,0.22058328954282705
2,10,5,3,250,1,15,250,60,217,31,2,0.23206733764677692
2,10,5,3,250,1,15,250,50,214,30,6,0.21771199718334652
2,10,5,3,250,1,15,250,70,201,39,10,0.22609653016567685
2,10,5,3,250,1,15,250,60,203,39,8,0.227878833967047
2,10,5,3,250,1,15,250,50,217,27,6,0.217927756006134
2,10,5,3,250,1,15,250,60,202,38,10,0.22879383167151812
2,10,5,3,250,1,15,250,70,201,40,9,0.22554440628066738
2,10,5,3,250,1,15,250,60,197,33,20,0.22641056603773585
2,10,5,3,250,1,15,250,70,204,38,8,0.22601978606319192
2,10,5,3,250,1,15,250,50,221,24,5,0.21853326500982154
2,10,5,3,250,1,15,250,60,199,31,20,0.2301843156843157
2,10,5,3,250,1,15,250,70,205,36,9,0.22517666442912074
2,10,5,3,250,1,15,250,60,204,26,20,0.22552364273204908
2,10,5,3,250,1,15,250,70,203,40,7,0.22300918212222562
2,10,5,3,250,1,15,250,60,200,31,19,0.22494866944129147
2,10,5,3,250,1,15,250,70,209,35,6,0.2237266066066067
2,10,5,3,250,1,15,250,60,206,26,18,0.22434325766831728
2,10,5,3,250,1,15,250,70,216,31,3,0.22044749555047025
2,10,5,3,250,1,15,250,60,206,29,15,0.22822828389830518
2,10,5,3,250,1,15,250,70,217,30,3,0.22250544662309363
2,10,5,3,250,2,5,250,50,81,94,75,0.15828784711854296
2,10,5,3,250,1,15,250,60,212,26,12,0.2233533931684639
2,10,5,3,250,1,15,250,70,224,23,3,0.22388005365012462
2,10,5,3,250,1,15,250,60,213,25,12,0.22566613798572577
2,10,5,3,250,2,5,250,50,70,94,86,0.13762420866042038
2,10,5,3,250,2,5,250,50,68,104,78,0.1317427278603751
2,10,5,3,250,1,15,250,70,226,22,2,0.2259187002394977
2,10,5,3,250,1,15,250,60,207,33,10,0.22579558684174905
2,10,5,3,250,2,5,250,50,74,117,59,0.13435773899848252
2,10,5,3,250,1,15,250,70,222,25,3,0.2214388841144974
2,10,5,3,250,1,15,250,60,208,32,10,0.22631802215617414
2,10,5,3,250,2,5,250,50,80,119,51,0.14064984775989564
2,10,5,3,250,1,15,250,70,219,29,2,0.2203108180839613
2,10,5,3,250,1,15,250,60,206,35,9,0.22637408895851782
2,10,5,3,250,2,5,250,50,87,121,42,0.14544962901896125
2,10,5,3,250,1,15,250,70,213,35,2,0.22417827039224794
2,10,5,3,250,1,15,250,60,205,36,9,0.22634560680579566
2,10,5,3,250,2,5,250,50,103,113,34,0.14821912765106063
2,10,5,3,250,1,15,250,70,213,35,2,0.22529600836218713
2,10,5,3,250,2,5,250,50,127,99,24,0.15275411944377454
2,10,5,3,250,2,5,250,50,139,88,23,0.15936596995946925
2,10,5,3,250,2,5,250,50,148,83,19,0.16503667711598746
2,10,5,3,250,2,5,250,60,64,96,90,0.14290838423098282
2,10,5,3,250,2,5,250,50,152,80,18,0.16790473258945737
2,10,5,3,250,2,5,250,70,58,96,96,0.14102954984810817
2,10,5,3,250,2,5,250,50,159,73,18,0.16955538729461658
2,10,5,3,250,2,5,250,70,63,127,60,0.12599342723004706
2,10,5,3,250,2,5,250,50,156,76,18,0.17689083232810618
2,10,5,3,250,2,5,250,70,64,139,47,0.11920378399684672
2,10,5,3,250,2,5,250,60,57,112,81,0.1310575048732944
2,10,5,3,250,2,5,250,50,162,70,18,0.1803728356195188
2,10,5,3,250,2,5,250,60,57,123,70,0.12739374325782102
2,10,5,3,250,2,5,250,70,57,136,57,0.11938731724197603
2,10,5,3,250,2,5,250,50,166,67,17,0.18643731955629833
2,10,5,3,250,2,5,250,70,67,140,43,0.12460456969986472
2,10,5,3,250,2,5,250,60,68,120,62,0.13203497922504592
2,10,5,3,250,2,5,250,60,67,122,61,0.13280627177700347
2,10,5,3,250,2,5,250,50,168,65,17,0.18546627262652382
2,10,5,3,250,2,5,250,60,76,131,43,0.13293570136490712
2,10,5,3,250,2,5,250,50,167,66,17,0.18563589114271284
2,10,5,3,250,2,5,250,60,89,130,31,0.14407051642438365
2,10,5,3,250,2,5,250,60,99,128,23,0.14851286489889054
2,10,5,3,250,2,5,250,50,172,63,15,0.189068524803235
2,10,5,3,250,2,5,250,60,110,119,21,0.15609001097694838
2,10,5,3,250,2,5,250,50,176,61,13,0.19148899188876012
2,10,5,3,250,2,5,250,60,127,107,16,0.15968425925925925
2,10,5,3,250,2,5,250,60,135,100,15,0.1663739775246541
2,10,5,3,250,2,5,250,70,76,134,40,0.13665039901780232
2,10,5,3,250,2,5,250,50,181,58,11,0.19598437842178254
2,10,5,3,250,2,5,250,50,183,56,11,0.20267867158671588
2,10,5,3,250,2,5,250,70,91,129,30,0.14521467227901386
2,10,5,3,250,2,5,250,60,142,98,10,0.17065763021626554
2,10,5,3,250,2,5,250,50,187,54,9,0.20762669666291705
2,10,5,3,250,2,5,250,70,118,109,23,0.1540351236645691
2,10,5,3,250,2,5,250,60,160,82,8,0.17951918701653263
2,10,5,3,250,2,5,250,50,188,54,8,0.20841057450893505
2,10,5,3,250,2,5,250,60,168,73,9,0.18174712986432073
2,10,5,3,250,2,5,250,70,131,102,17,0.155211029985114
2,10,5,3,250,2,5,250,60,174,66,10,0.19049111227780685
2,10,5,3,250,2,5,250,50,188,55,7,0.21006893477937888
2,10,5,3,250,2,5,250,70,144,94,12,0.16075660659591146
2,10,5,3,250,2,5,250,60,181,60,9,0.19050294051961586
2,10,5,3,250,2,5,250,50,190,53,7,0.21033153638814045
2,10,5,3,250,2,5,250,70,157,83,10,0.171350404119877
2,10,5,3,250,2,5,250,50,193,51,6,0.21216818249589983
2,10,5,3,250,2,5,250,60,179,59,12,0.19434530265279198
2,10,5,3,250,2,5,250,70,160,82,8,0.1796594895194638
2,10,5,3,250,2,5,250,50,195,48,7,0.21524701371479132
2,10,5,3,250,2,5,250,70,173,70,7,0.1812529382434647
2,10,5,3,250,2,5,250,60,178,59,13,0.19803755174452983
2,10,5,3,250,2,5,250,60,175,60,15,0.1930988073726057
2,10,5,3,250,2,5,250,50,197,47,6,0.21546388253523205
2,10,5,3,250,2,5,250,70,177,66,7,0.18713771351619524
2,10,5,3,250,2,5,250,50,201,43,6,0.21354741316136594
2,10,5,3,250,2,5,250,60,175,53,22,0.19766427484235696
2,10,5,3,250,2,5,250,70,180,62,8,0.19170168504264626
2,10,5,3,250,2,5,250,60,173,51,26,0.19946147284617557
2,10,5,3,250,2,5,250,50,203,43,4,0.2117358602749908
2,10,5,3,250,2,5,250,70,183,58,9,0.19851796982167347
2,10,5,3,250,2,5,250,50,208,38,4,0.21344206840026841
2,10,5,3,250,2,5,250,70,182,59,9,0.1973680292455965
2,10,5,3,250,2,5,250,50,213,32,5,0.21140013399836222
2,10,5,3,250,2,5,250,60,180,50,20,0.2032508429848994
2,10,5,3,250,2,5,250,50,211,35,4,0.20617975191264937
2,10,5,3,250,2,5,250,60,188,43,19,0.20542506142506164
2,10,5,3,250,2,5,250,70,185,55,10,0.20153724499966783
2,10,5,3,250,2,5,250,50,214,31,5,0.2068673416598921
2,10,5,3,250,2,5,250,60,197,38,15,0.21224070287055985
2,10,5,3,250,2,5,250,70,184,55,11,0.20252919303281353
2,10,5,3,250,2,5,250,60,202,36,12,0.20962211486849178
2,10,5,3,250,2,5,250,50,213,32,5,0.20503097081596175
2,10,5,3,250,2,5,250,70,182,57,11,0.20582351777352761
2,10,5,3,250,2,5,250,60,205,33,12,0.209070752932274
2,10,5,3,250,2,5,250,50,217,27,6,0.20923911691542296
2,10,5,3,250,2,5,250,70,187,52,11,0.20921084297520662
2,10,5,3,250,2,5,250,50,219,28,3,0.20877024358130353
2,10,5,3,250,2,5,250,60,209,31,10,0.20878848484848492
2,10,5,3,250,2,5,250,70,188,51,11,0.21571699879630887
2,10,5,3,250,2,5,250,60,210,31,9,0.21250280704452823
2,10,5,3,250,2,5,250,50,216,31,3,0.20810853478046384
2,10,5,3,250,2,5,250,70,189,49,12,0.21698170525889418
2,10,5,3,250,2,5,250,50,220,28,2,0.2071569605274281
2,10,5,3,250,2,5,250,60,211,29,10,0.20866798509165588
2,10,5,3,250,2,5,250,70,187,52,11,0.22060480530240273
2,10,5,3,250,2,5,250,50,218,29,3,0.2080093770931011
2,10,5,3,250,2,5,250,70,190,48,12,0.2257137971133457
2,10,5,3,250,2,5,250,50,216,31,3,0.21161678042283993
2,10,5,3,250,2,5,250,60,214,28,8,0.21036434653542704
2,10,5,3,250,2,5,250,60,215,28,7,0.20938215210737005
2,10,5,3,250,2,5,250,50,217,30,3,0.22088352321033836
2,10,5,3,250,2,5,250,50,221,27,2,0.2234355535950597
2,10,5,3,250,2,5,250,60,217,28,5,0.20943473675671292
2,10,5,3,250,2,5,250,70,191,46,13,0.2314787080847563
2,10,5,3,250,2,5,250,50,225,23,2,0.21752795689426718
2,10,5,3,250,2,5,250,60,208,31,11,0.2087099384914213
2,10,5,3,250,2,5,250,70,192,47,11,0.2267706941914595
2,10,5,3,250,2,5,250,50,227,21,2,0.21651395059534398
2,10,5,3,250,2,5,250,50,217,30,3,0.21374793239841788
2,10,5,3,250,2,5,250,70,191,48,11,0.22448686800135742
2,10,5,3,250,2,5,250,70,189,49,12,0.22131854264197023
2,10,5,3,250,2,5,250,60,206,34,10,0.21506014170374055
2,10,5,3,250,2,5,250,60,207,32,11,0.21896088297354338
2,10,5,3,250,2,5,250,70,198,40,12,0.22343951285520983
2,10,5,3,250,2,5,250,70,198,40,12,0.22132924280223867
2,10,5,3,250,2,5,250,70,203,38,9,0.21954991156703219
2,10,5,3,250,2,5,250,60,211,29,10,0.22677322693591734
2,10,5,3,250,2,5,250,60,213,29,8,0.22384150088953586
2,10,5,3,250,2,5,250,60,211,31,8,0.22516212566526336
2,10,5,3,250,2,5,250,50,221,25,4,0.2124148742253008
2,10,5,3,250,2,5,250,50,224,21,5,0.20549592317448803
2,10,5,3,250,2,5,250,70,206,35,9,0.22672614078528477
2,10,5,3,250,2,5,250,60,212,31,7,0.2313782507801873
2,10,5,3,250,2,5,250,50,222,22,6,0.20980330800178815
2,10,5,3,250,2,5,250,70,202,40,8,0.22558099566792142
2,10,5,3,250,2,5,250,60,216,28,6,0.23331381153754077
2,10,5,3,250,2,5,250,60,217,27,6,0.23535945595854926
2,10,5,3,250,2,5,250,50,223,21,6,0.21567594398156353
2,10,5,3,250,2,5,250,70,200,41,9,0.22332294080471884
2,10,5,3,250,2,5,250,50,222,22,6,0.21964540502547888
2,10,5,3,250,2,5,250,60,215,27,8,0.2372891941538215
2,10,5,3,250,2,5,250,70,198,42,10,0.22622586206896564
2,10,5,3,250,2,5,250,60,216,27,7,0.23860274417471797
2,10,5,3,250,2,5,250,70,198,42,10,0.22296731841603737
2,10,5,3,250,2,5,250,60,217,26,7,0.24073823981863832
2,10,5,3,250,2,5,250,60,206,32,12,0.23577620303230068
2,10,5,3,250,2,5,250,70,200,41,9,0.22182573312754342
2,10,5,3,250,2,5,250,70,200,42,8,0.22361834195442476
2,10,5,3,250,2,5,250,60,210,30,10,0.23416514371157993
2,10,5,3,250,2,10,250,50,64,90,96,0.1446157112526539
2,10,5,3,250,2,5,250,70,207,34,9,0.22225867599883373
2,10,5,3,250,2,5,250,60,216,24,10,0.24096105632625775
2,10,5,3,250,2,5,250,60,214,25,11,0.23904359790179722
2,10,5,3,250,2,5,250,60,216,23,11,0.2418248325605358
2,10,5,3,250,2,10,250,50,64,109,77,0.13312459906242294
2,10,5,3,250,2,5,250,70,207,32,11,0.22176624685138546
2,10,5,3,250,2,5,250,70,211,30,9,0.22031279620853084
2,10,5,3,250,2,5,250,60,218,21,11,0.23197039030955585
2,10,5,3,250,2,10,250,50,57,125,68,0.12525566412541606
2,10,5,3,250,2,5,250,70,213,27,10,0.22003218975010574
2,10,5,3,250,2,5,250,60,216,23,11,0.2282152927517
2,10,5,3,250,2,10,250,50,61,146,43,0.12642220936957796
2,10,5,3,250,2,5,250,70,217,24,9,0.21828619293592078
2,10,5,3,250,2,10,250,50,67,139,44,0.12846832841954792
2,10,5,3,250,2,5,250,70,219,23,8,0.2180315025906736
2,10,5,3,250,2,10,250,50,65,136,49,0.1311372209724866
2,10,5,3,250,2,5,250,70,220,26,4,0.22239286200790073
2,10,5,3,250,2,10,250,50,76,133,41,0.13792189071404623
2,10,5,3,250,2,5,250,70,221,24,5,0.2227114842083534
2,10,5,3,250,2,10,250,50,99,118,33,0.14433957884264648
2,10,5,3,250,2,10,250,60,71,104,75,0.14491085714285712
2,10,5,3,250,2,5,250,70,221,23,6,0.22259541054626672
2,10,5,3,250,2,10,250,50,92,112,46,0.15289195093261643
2,10,5,3,250,2,10,250,60,75,122,53,0.12513968100531656
2,10,5,3,250,2,5,250,70,215,29,6,0.22608932013025856
2,10,5,3,250,2,10,250,50,102,108,40,0.16051863274222564
2,10,5,3,250,2,10,250,60,79,147,24,0.11783353985956221
2,10,5,3,250,2,5,250,70,217,28,5,0.22363515889114272
2,10,5,3,250,2,10,250,50,116,99,35,0.17026854874283204
2,10,5,3,250,2,10,250,60,91,142,17,0.12006079587324987
2,10,5,3,250,2,5,250,70,218,27,5,0.2228516966337704
2,10,5,3,250,2,10,250,60,106,131,13,0.12399881245228604
2,10,5,3,250,2,10,250,50,134,92,24,0.173361549497848
2,10,5,3,250,2,10,250,50,135,88,27,0.17284718783162367
2,10,5,3,250,2,10,250,60,116,124,10,0.12433939490192952
2,10,5,3,250,2,10,250,60,130,112,8,0.1340865475070556
2,10,5,3,250,2,10,250,50,140,81,29,0.1758215778706751
2,10,5,3,250,2,10,250,50,147,77,26,0.1895621636413391
2,10,5,3,250,2,10,250,60,120,120,10,0.1442007667631641
2,10,5,3,250,2,10,250,60,89,135,26,0.14206261566934006
2,10,5,3,250,2,10,250,50,168,63,19,0.19192500232623058
2,10,5,3,250,2,10,250,50,177,59,14,0.1877960820045558
2,10,5,3,250,2,10,250,60,100,122,28,0.15535558004092542
2,10,5,3,250,2,10,250,50,183,55,12,0.18694494422454128
2,10,5,3,250,2,10,250,60,117,109,24,0.15627067203468567
2,10,5,3,250,2,10,250,50,186,53,11,0.18876681695220923
2,10,5,3,250,2,10,250,60,136,96,18,0.16439097276264597
2,10,5,3,250,2,10,250,60,137,93,20,0.17029306747043818
2,10,5,3,250,2,10,250,50,185,53,12,0.19119992866060284
2,10,5,3,250,2,10,250,50,184,52,14,0.19514903803528674
2,10,5,3,250,2,10,250,60,144,84,22,0.18038259917064398
2,10,5,3,250,2,10,250,60,154,75,21,0.1783222298797763
2,10,5,3,250,2,10,250,50,186,51,13,0.1997607174887893
2,10,5,3,250,2,10,250,60,162,70,18,0.18150203392432265
2,10,5,3,250,2,10,250,50,186,50,14,0.20215160863816647
2,10,5,3,250,2,10,250,60,165,71,14,0.18184682412290754
2,10,5,3,250,2,10,250,60,168,68,14,0.1773816130507699
2,10,5,3,250,2,10,250,50,192,45,13,0.20248810038944162
2,10,5,3,250,2,10,250,60,170,65,15,0.18074157303370797
2,10,5,3,250,2,10,250,50,189,47,14,0.20754326923076935
2,10,5,3,250,2,10,250,60,165,68,17,0.18073671479325737
2,10,5,3,250,2,10,250,50,183,50,17,0.20430549966465453
2,10,5,3,250,2,10,250,60,175,60,15,0.18494083414161
2,10,5,3,250,2,10,250,50,179,53,18,0.20597070328755712
2,10,5,3,250,2,10,250,60,173,59,18,0.1918936693300554
2,10,5,3,250,2,10,250,60,178,59,13,0.18985010220304338
2,10,5,3,250,2,10,250,50,180,53,17,0.20610743596120376
2,10,5,3,250,2,10,250,50,182,55,13,0.20546081504702204
2,10,5,3,250,2,10,250,70,85,99,66,0.15013887647146482
2,10,5,3,250,2,10,250,50,186,52,12,0.20602586875916207
2,10,5,3,250,2,10,250,60,185,56,9,0.19593831370117798
2,10,5,3,250,2,10,250,50,178,57,15,0.207760842405854
2,10,5,3,250,2,10,250,70,71,103,76,0.1290766236925323
2,10,5,3,250,2,10,250,50,182,54,14,0.2064876806982453
2,10,5,3,250,2,10,250,60,190,52,8,0.20419454403741227
2,10,5,3,250,2,10,250,70,72,127,51,0.12371790744466811
2,10,5,3,250,2,10,250,50,180,54,16,0.20603022222222223
2,10,5,3,250,2,10,250,60,191,53,6,0.21242587434230886
2,10,5,3,250,2,10,250,70,80,147,23,0.11861978755157582
2,10,5,3,250,2,10,250,70,86,144,20,0.12554582806573955
2,10,5,3,250,2,10,250,50,184,52,14,0.20611289887640447
2,10,5,3,250,2,10,250,60,193,53,4,0.21734888002454744
2,10,5,3,250,2,10,250,60,187,54,9,0.2178526513374004
2,10,5,3,250,2,10,250,50,190,47,13,0.2032253853127833
2,10,5,3,250,2,10,250,70,100,127,23,0.12688271245634455
2,10,5,3,250,2,10,250,60,193,48,9,0.2157137004648231
2,10,5,3,250,2,10,250,70,105,126,19,0.13461732725359526
2,10,5,3,250,2,10,250,50,195,44,11,0.2012997653853097
2,10,5,3,250,2,10,250,70,123,110,17,0.15009367285039144
2,10,5,3,250,2,10,250,50,195,44,11,0.20115821592030877
2,10,5,3,250,2,10,250,60,196,45,9,0.21415413891531862
2,10,5,3,250,2,10,250,60,202,41,7,0.21349849897298157
2,10,5,3,250,2,10,250,50,198,42,10,0.2032636536545601
2,10,5,3,250,2,10,250,50,198,41,11,0.2064553110567781
2,10,5,3,250,2,10,250,60,202,39,9,0.21593384553174286
2,10,5,3,250,2,10,250,70,138,96,16,0.1617956690727374
2,10,5,3,250,2,10,250,50,199,40,11,0.21088145048814522
2,10,5,3,250,2,10,250,60,206,37,7,0.214626941362916
2,10,5,3,250,2,10,250,50,195,43,12,0.20779831625183026
2,10,5,3,250,2,10,250,70,147,89,14,0.17158326451968067
2,10,5,3,250,2,10,250,60,209,35,6,0.22097923232323216
2,10,5,3,250,2,10,250,70,145,90,15,0.17310669317428776
2,10,5,3,250,2,10,250,50,201,39,10,0.20645031654280235
2,10,5,3,250,2,10,250,60,216,29,5,0.21757944767680085
2,10,5,3,250,2,10,250,70,146,89,15,0.17719907018789974
2,10,5,3,250,2,10,250,50,200,40,10,0.2086281066425668
2,10,5,3,250,2,10,250,70,141,89,20,0.1785212199870215
2,10,5,3,250,2,10,250,60,198,39,13,0.2133129822207313
2,10,5,3,250,2,10,250,50,202,39,9,0.2112146315223239
2,10,5,3,250,2,10,250,50,204,40,6,0.2069641340681183
2,10,5,3,250,2,10,250,60,200,35,15,0.21507064710372328
2,10,5,3,250,2,10,250,70,146,86,18,0.17180606060606068
2,10,5,3,250,2,10,250,60,199,36,15,0.21407781581364296
2,10,5,3,250,2,10,250,50,210,35,5,0.20961523705124685
2,10,5,3,250,2,10,250,50,207,39,4,0.20363869801084983
2,10,5,3,250,2,10,250,60,195,39,16,0.20904283174397928
2,10,5,3,250,2,10,250,60,198,38,14,0.21241705853737639
2,10,5,3,250,2,10,250,50,213,34,3,0.20379432878679088
2,10,5,3,250,2,10,250,60,204,31,15,0.21443719846947265
2,10,5,3,250,2,10,250,70,147,85,18,0.17365185924631898
2,10,5,3,250,2,10,250,70,155,78,17,0.17843452343205035
2,10,5,3,250,2,10,250,60,207,31,12,0.21617131374026632
2,10,5,3,250,2,10,250,50,211,36,3,0.2060517975187903
2,10,5,3,250,2,10,250,60,209,31,10,0.21347855340622376
2,10,5,3,250,2,10,250,70,158,77,15,0.18361281809613586
2,10,5,3,250,2,10,250,60,214,27,9,0.21067519866164794
2,10,5,3,250,2,10,250,60,215,26,9,0.21763343674016958
2,10,5,3,250,2,10,250,50,214,33,3,0.20495207089889675
2,10,5,3,250,2,10,250,50,215,32,3,0.21114368808506767
2,10,5,3,250,2,10,250,60,215,26,9,0.22497161041788807
2,10,5,3,250,2,10,250,70,162,73,15,0.1869929771758213
2,10,5,3,250,2,10,250,60,218,25,7,0.23095634379263286
2,10,5,3,250,2,10,250,70,161,73,16,0.18766298141173607
2,10,5,3,250,2,10,250,60,221,24,5,0.22941253896778668
2,10,5,3,250,2,10,250,60,211,30,9,0.2236775327299887
2,10,5,3,250,2,10,250,70,158,73,19,0.18824535050071523
2,10,5,3,250,2,10,250,70,152,77,21,0.19607500444339115
2,10,5,3,250,2,10,250,60,213,29,8,0.22646589825808128
2,10,5,3,250,2,15,250,50,86,87,77,0.1577144976999555
2,10,5,3,250,2,10,250,60,214,29,7,0.2250693681318681
2,10,5,3,250,2,10,250,70,153,71,26,0.2005591267434811
2,10,5,3,250,2,15,250,50,74,115,61,0.1385499495459134
2,10,5,3,250,2,15,250,50,77,134,39,0.12748061603823685
2,10,5,3,250,2,10,250,70,155,71,24,0.20436696571217897
2,10,5,3,250,2,15,250,60,85,80,85,0.1574065124502724
2,10,5,3,250,2,15,250,60,65,99,86,0.13323855772732796
2,10,5,3,250,2,10,250,70,157,70,23,0.2076374095379477
2,10,5,3,250,2,15,250,50,69,135,46,0.12515406522737715
2,10,5,3,250,2,15,250,60,65,121,64,0.12272503474290244
2,10,5,3,250,2,15,250,60,66,138,46,0.12195062154696135
2,10,5,3,250,2,15,250,50,65,128,57,0.13075675675675685
2,10,5,3,250,2,10,250,70,158,70,22,0.21004794394246745
2,10,5,3,250,2,15,250,60,77,141,32,0.12300714453953047
2,10,5,3,250,2,10,250,70,155,73,22,0.21556195579370405
2,10,5,3,250,2,15,250,50,76,124,50,0.139867567785019
2,10,5,3,250,2,15,250,60,89,144,17,0.12622650424510892
2,10,5,3,250,2,10,250,70,161,69,20,0.21545423749319448
2,10,5,3,250,2,15,250,60,82,138,30,0.12912521391899603
2,10,5,3,250,2,15,250,50,87,117,46,0.1462631538638278
2,10,5,3,250,2,10,250,70,166,65,19,0.21604082119837675
2,10,5,3,250,2,15,250,60,101,124,25,0.14007529510372288
2,10,5,3,250,2,15,250,50,111,105,34,0.1550913312693498
2,10,5,3,250,2,10,250,70,166,64,20,0.2203149082851164
2,10,5,3,250,2,15,250,60,113,118,19,0.14805845084815042
2,10,5,3,250,2,15,250,50,113,106,31,0.16208797209161238
2,10,5,3,250,2,10,250,70,169,58,23,0.22095954903053958
2,10,5,3,250,2,15,250,60,122,110,18,0.1570016913605304
2,10,5,3,250,2,10,250,70,173,57,20,0.21856517029726813
2,10,5,3,250,2,15,250,50,123,96,31,0.17093258255973198
2,10,5,3,250,2,15,250,60,125,108,17,0.16261295503211998
2,10,5,3,250,2,15,250,50,124,96,30,0.1747365012425635
2,10,5,3,250,2,15,250,60,127,104,19,0.1676162735689666
2,10,5,3,250,2,10,250,70,179,51,20,0.22342346877621955
2,10,5,3,250,2,15,250,50,135,89,26,0.17897964701464514
2,10,5,3,250,2,10,250,70,182,50,18,0.22460005982650294
2,10,5,3,250,2,15,250,50,142,85,23,0.17972764378478667
2,10,5,3,250,2,15,250,60,134,99,17,0.17325724343352297
2,10,5,3,250,2,15,250,50,150,82,18,0.18317192020709613
2,10,5,3,250,2,10,250,70,184,49,17,0.22551976751226022
2,10,5,3,250,2,15,250,50,148,84,18,0.18648523999098646
2,10,5,3,250,2,15,250,60,138,95,17,0.1774715927968637
2,10,5,3,250,2,15,250,60,147,88,15,0.18063687595305958
2,10,5,3,250,2,10,250,70,185,48,17,0.2251656985448231
2,10,5,3,250,2,15,250,50,154,79,17,0.18749171107163998
2,10,5,3,250,2,10,250,70,186,49,15,0.22783225502882007
2,10,5,3,250,2,15,250,60,157,75,18,0.18617347346015692
2,10,5,3,250,2,15,250,50,167,70,13,0.1950335174396611
2,10,5,3,250,2,15,250,60,154,77,19,0.18761152947286416
2,10,5,3,250,2,10,250,70,184,51,15,0.2275876757892281
2,10,5,3,250,2,15,250,50,175,66,9,0.19617793263646915
2,10,5,3,250,2,10,250,70,180,55,15,0.22949241947479834
2,10,5,3,250,2,15,250,50,175,67,8,0.19600000000000015
2,10,5,3,250,2,15,250,60,160,71,19,0.19053461363783827
2,10,5,3,250,2,10,250,70,179,53,18,0.22952665508156295
2,10,5,3,250,2,15,250,50,178,64,8,0.19499916126572636
2,10,5,3,250,2,10,250,70,185,49,16,0.23147184487909372
2,10,5,3,250,2,15,250,50,184,59,7,0.19647308825810456
2,10,5,3,250,2,10,250,70,190,49,11,0.22832618911174782
2,10,5,3,250,2,15,250,50,179,61,10,0.19697812801543924
2,10,5,3,250,2,15,250,60,168,65,17,0.19239048614741242
2,10,5,3,250,2,10,250,70,198,42,10,0.22763877761245274
2,10,5,3,250,2,10,250,70,199,42,9,0.23066305676855897
2,10,5,3,250,2,15,250,50,182,58,10,0.20157368506757856
2,10,5,3,250,2,15,250,60,174,59,17,0.19782913385826761
2,10,5,3,250,2,15,250,50,184,56,10,0.2086110288065845
2,10,5,3,250,2,10,250,70,200,39,11,0.235632134292566
2,10,5,3,250,2,15,250,60,175,57,18,0.19682014754515387
2,10,5,3,250,2,15,250,50,186,53,11,0.21340680632607448
2,10,5,3,250,2,10,250,70,197,41,12,0.23625242026489282
2,10,5,3,250,2,15,250,60,182,47,21,0.20183132224056913
2,10,5,3,250,2,15,250,50,191,48,11,0.21193559264879436
2,10,5,3,250,2,10,250,70,200,37,13,0.23130512592592598
2,10,5,3,250,2,15,250,60,180,52,18,0.2015874451046243
2,10,5,3,250,2,15,250,50,188,50,12,0.21409607924061094
2,10,5,3,250,2,10,250,70,203,35,12,0.24007858262022433
2,10,5,3,250,2,15,250,50,194,45,11,0.20933667000333672
2,10,5,3,250,2,10,250,70,203,37,10,0.23851765566871974
2,10,5,3,250,2,15,250,50,204,35,11,0.21536727147648121
2,10,5,3,250,2,15,250,60,176,56,18,0.21032177064457697
2,10,5,3,250,2,10,250,70,209,32,9,0.2436416921508665
2,10,5,3,250,2,15,250,60,179,54,17,0.21370863711001667
2,10,5,3,250,2,15,250,50,207,34,9,0.2115244399185336
2,10,5,3,250,2,15,250,60,179,52,19,0.21674260160462966
2,10,5,3,250,2,10,250,70,209,32,9,0.25031691975347853
2,10,5,3,250,2,15,250,50,208,32,10,0.2103616086515715
2,10,5,3,250,2,10,250,70,211,30,9,0.25085360360360354
2,10,5,3,250,2,15,250,60,181,51,18,0.22231314147715858
2,10,5,3,250,2,15,250,50,207,32,11,0.211113775467427
2,10,5,3,250,2,15,250,60,183,50,17,0.2245117489895184
2,10,5,3,250,2,15,250,50,205,34,11,0.21306032786885246
2,10,5,3,250,2,15,250,60,183,49,18,0.2276606002335004
2,10,5,3,250,2,15,250,60,186,48,16,0.22600782560089444
2,10,5,3,250,2,15,250,70,74,93,83,0.1423821438726188
2,10,5,3,250,2,15,250,50,205,33,12,0.21708709201246518
2,10,5,3,250,2,15,250,60,189,45,16,0.22793327194163052
