pinch-chance,pinch-time,super-level,step,avg-super-score,avg-normal-score,gap-super-normal,avg-super-score_effect_diff,avg-normal-score_effect_diff
0.3,15,low,6,77.32823529411765,113.83785595403246,-36.50962065991477,61.728235294117646,37.35136946754593
0.3,15,low,4,56.84673202614378,119.97433962801612,-63.12760760187233,39.746732026143796,38.46082611450258
0.3,15,high,7,162.32315789473682,96.69035796930537,65.6327999254315,55.22315789473684,34.54170932065668
0.3,15,high,9,139.79144945697576,96.74902026086237,43.0424291961134,47.84144945697577,32.8841553959975
0.3,15,low,3,51.15940476190476,121.54250610349682,-70.38310134159204,35.10940476190477,39.66412772511843
0.3,15,high,9,164.82061403508771,106.73379532845479,58.086818706632926,56.82061403508773,32.17974127440071
0.3,15,low,6,64.88547619047618,121.98809902892718,-57.10262283845101,49.58547619047618,37.23134227217045
0.3,15,high,11,152.77894736842103,108.73487874285085,44.044068625570134,56.77894736842104,35.20785171582384
0.3,15,low,7,54.743412698412705,113.77068456522791,-59.02727186681515,39.1434126984127,37.28419807874142
0.3,15,low,5,56.4872796811032,118.52162735692151,-62.03434767581824,39.38727968110321,37.008113843407955
0.3,15,low,2,59.15456582633053,116.81350721219147,-57.65894138586088,46.70456582633053,42.664858563542786
0.3,15,high,8,165.35,95.84022270036202,69.50977729963796,58.25,33.691574051713374
0.3,15,high,10,139.7971428571429,96.04621285008282,43.75093000706002,47.847142857142856,32.181347985217954
0.3,15,low,4,48.81067042606516,119.32925891675887,-70.5185884906937,32.76067042606516,37.450880538380545
0.3,15,high,10,165.75357757137942,108.07877783071278,57.67479974066666,57.753577571379424,33.52472377665876
0.3,15,low,7,49.614877899877904,122.51821279584438,-72.90333489596648,34.31487789987791,37.761456039087626
0.3,15,low,8,56.75802631578947,112.44330318668553,-55.68527687089611,41.15802631578948,35.95681670019905
0.3,15,high,12,151.78994152046783,107.69915105081516,44.0907904696527,55.789941520467835,34.17212402378811
0.3,15,high,9,167.89315789473685,94.4117142051352,73.48144368960156,60.79315789473685,32.26306555648661
0.3,15,low,3,59.67083333333333,113.04928311573052,-53.378449782397176,47.22083333333333,38.9006344670818
0.3,15,low,6,51.628787878787875,119.60983737698139,-67.98104949819347,34.52878787878788,38.096323863467816
0.3,15,high,11,146.82,96.87813237275309,49.94186762724688,54.870000000000005,33.01326750788825
0.3,15,high,11,162.89166666666668,109.38083293083295,53.510833735833714,54.89166666666667,34.82677887677889
0.3,15,low,5,80.73535714285715,119.32005273328807,-38.58469559043087,64.68535714285716,37.44167435490965
0.3,15,low,8,51.07095238095238,121.84102083660906,-70.77006845565667,35.77095238095238,37.08426407985231
0.3,15,low,9,73.75467948717949,113.30215120729828,-39.54747172011881,58.154679487179486,36.81566472081178
0.3,15,high,13,153.31000000000003,107.82923687068426,45.48076312931575,57.30999999999999,34.3022098436572
0.3,15,high,12,144.22309941520467,96.87006125934141,47.35303815586323,52.27309941520467,33.005196394476584
0.3,15,high,10,170.155,95.05475401725397,75.100245982746,63.05500000000001,32.906105368605374
0.3,15,low,7,80.67916666666666,119.60176953741194,-38.922602870745266,63.579166666666666,38.08825602389844
0.3,15,low,4,63.08988038277512,110.64891955039016,-47.559039167615055,50.63988038277512,36.50027090174148
0.3,15,high,12,165.56944444444443,107.93616009854398,57.63328434590041,57.56944444444444,33.382106044489944
0.3,15,low,6,56.48222222222222,118.0141339903337,-61.531911768111485,40.43222222222222,36.1357556119553
0.3,15,low,9,78.80686868686868,121.08525223084045,-42.27838354397183,63.506868686868685,36.32849547408371
0.3,15,low,10,49.94764705882353,113.26141231950058,-63.313765260676995,34.34764705882353,36.77492583301407
0.3,15,high,11,170.07,92.93217488527081,77.13782511472918,62.970000000000006,30.783526236622215
0.3,15,high,14,151.1114372469636,107.14571333611583,43.96572391084774,55.111437246963554,33.61868630908877
0.3,15,low,8,51.21876262626263,117.62028568917106,-66.4015230629085,34.11876262626263,36.10677217565764
0.3,15,high,13,147.40388888888893,97.37697976018404,50.026909128704844,55.4538888888889,33.512114895319236
0.3,15,low,5,59.61333333333332,110.84110605886923,-51.22777272553588,47.163333333333334,36.692457410220555
0.3,15,high,13,163.45888888888888,106.7320268843489,56.72686200453998,55.45888888888889,32.17797283029481
0.3,15,low,7,55.7792731829574,118.29571343321342,-62.516440250256025,39.729273182957385,36.41733505483507
0.3,15,low,10,54.036153846153844,120.57729014160905,-66.54113629545517,38.73615384615384,35.820533384852254
0.3,15,low,11,60.992808123249304,113.57561489256534,-52.58280676931602,45.392808123249296,37.089128406078885
0.3,15,high,15,156.41065789473686,107.32305787878545,49.087600015951395,60.410657894736836,33.7960308517584
0.3,15,high,14,147.64317813765183,96.55695546577898,51.08622267187285,55.69317813765183,32.69209060091413
0.3,15,high,12,166.41368421052633,94.46964253434845,71.9440416761779,59.31368421052632,32.320993885699764
0.3,15,low,9,61.91888888888889,119.15256984811941,-57.233680959230526,44.81888888888889,37.63905633460586
0.3,15,low,6,49.28741702741702,112.53865290482936,-63.251235877412384,36.83741702741703,38.39000425618073
0.3,15,low,8,47.29833333333333,118.55262217104323,-71.25428883770985,31.248333333333335,36.67424379266485
0.3,15,high,14,168.0244805194805,108.42508183700133,59.59939868247919,60.02448051948052,33.8710277829473
0.3,15,low,11,55.00277777777778,121.30375961935555,-66.30098184157775,39.702777777777776,36.54700286259883
0.3,15,low,12,67.83416666666668,112.28383174633174,-44.44966507966504,52.23416666666667,35.79734525984527
0.3,15,high,16,151.03834586466164,109.2126094452333,41.825736419428324,55.03834586466165,35.685582418206245
0.3,15,high,15,147.21325174825174,97.77888939359528,49.43436235465646,55.263251748251754,33.91402452873041
0.3,15,high,13,163.8009133126935,95.35435930714566,68.44655400554782,56.70091331269349,33.20571065849705
0.3,15,low,10,62.51980742296918,118.37363198818306,-55.853824565213856,45.41980742296919,36.86011847466955
0.3,15,low,9,69.44214285714284,118.60470398976591,-49.1625611326231,53.392142857142844,36.72632561138754
0.3,15,low,7,41.566753246753244,110.78973912967726,-69.22298588292401,29.116753246753245,36.641090481028556
0.3,15,high,15,164.93219298245614,107.74843635896272,57.18375662349348,56.93219298245615,33.19438230490862
0.3,15,low,12,58.158743756243766,119.89161950241673,-61.732875746172965,42.858743756243754,35.134862745659966
0.3,15,high,17,156.45375,116.40111395111394,40.052636048886,50.45375,34.856068906068906
0.3,15,low,13,60.30044566544566,113.45294408781251,-53.15249842236684,44.700445665445656,36.96645760132603
0.3,15,high,16,148.40727956254273,97.83807565518094,50.56920390736181,56.45727956254272,33.97321079031604
0.3,15,low,11,60.356272918258206,117.58056089650516,-57.224287978247,43.25627291825821,36.06704738299166
0.3,15,high,14,170.57999999999998,94.7500029227583,75.82999707724167,63.48,32.601354274109696
0.3,15,low,8,61.51248471557682,111.80320506287994,-50.290720347303136,49.062484715576815,37.65455641423134
0.3,15,low,10,57.41992557150451,119.57756453449181,-62.157638962987306,41.36992557150451,37.699186156113385
0.3,15,high,16,164.86384615384617,107.81200321587313,57.051842937973035,56.863846153846154,33.257949161819134
0.3,15,low,13,72.71333333333332,120.49287309635604,-47.77953976302274,57.413333333333334,35.73611633959931
0.3,15,high,18,165.48000000000002,124.02798628607458,41.452013713925524,49.480000000000004,33.65411241220065
0.3,15,low,14,57.86722222222221,112.54278803489329,-54.67556581267108,42.26722222222222,36.05630154840681
0.3,15,high,17,152.475,106.4645878020878,46.0104121979122,50.525,34.671795009295
0.3,15,high,15,167.82986928104575,95.0393817699932,72.7904875110525,60.72986928104575,32.890733121344574
0.3,15,low,12,60.426300505050506,117.62053760211658,-57.194237097066036,43.326300505050504,36.107024088603026
0.3,15,low,9,52.642647058823535,111.11767427491107,-58.47502721608759,40.19264705882353,36.969025626262486
0.3,15,low,11,57.50487950645845,118.8792481461599,-61.374368639701416,41.454879506458454,37.000869767781516
0.3,15,high,17,174.24777777777777,116.39822987292031,57.849547904857474,56.24777777777778,33.64597762066802
0.3,15,low,14,49.4975,121.6139012146752,-72.11640121467521,34.197500000000005,36.85714445791845
0.3,15,high,19,177.4875,131.12592451671404,46.361575483286,51.4875,32.37367226446174
0.3,15,high,18,153.97064102564104,114.27520483263517,39.695436193005875,42.02064102564103,34.1941237515541
0.3,15,low,15,58.475833333333334,112.57452224952225,-54.09868891618891,42.87583333333334,36.08803576303576
0.3,15,low,13,62.575238095238106,117.1998947939738,-54.62465669873562,45.47523809523809,35.686381280460225
0.3,15,high,16,168.34763157894736,94.38907111298755,73.95856046595986,61.24763157894737,32.24042246433888
0.3,15,low,10,57.12571428571429,110.17968737968741,-53.053973093973106,44.675714285714285,36.03103873103873
0.3,15,high,18,181.11999999999998,124.95572040618482,56.16427959381514,53.120000000000005,33.374639325103715
0.3,15,low,12,59.49228758169934,117.93149861601874,-58.43921103431942,43.44228758169935,36.053120237640364
0.3,15,high,20,187.53863636363636,140.41340847277382,47.12522789086256,51.538636363636364,33.46295802232334
0.3,20,high,0,0,0,0,0,0
0.3,15,low,15,71.27194444444444,121.78399453728396,-50.5120500928396,55.971944444444446,37.02723778052725
0.3,15,high,19,166.40970760233918,122.52400200701285,43.88570559532634,44.45970760233918,34.33481281782364
0.3,15,low,16,74.77706007442849,112.59298724325814,-37.815927168829646,59.177060074428496,36.10650075677167
0.3,15,low,14,63.287777777777784,117.90960763611692,-54.62182985833912,46.18777777777778,36.39609412260342
0.3,15,high,17,172.26500000000001,102.37996393627198,69.885036063728,55.165,32.39347744978551
0.3,15,low,11,46.68806471306472,111.24412708832206,-64.5560623752574,34.238064713064716,37.095478439673506
0.3,15,high,19,189.6125,134.50461370461372,55.10788629538632,51.6125,34.54515424515424
0.3,15,low,13,50.18282428355958,118.0239473385758,-67.84112305501621,34.13282428355958,36.14556896019743
0.3,20,high,1,153.8388564213564,112.89522729596258,40.943629125393784,44.78885642135642,49.12495702569231
0.3,15,low,16,62.09083333333333,121.61529475159506,-59.52446141826173,46.79083333333333,36.858537994838315
0.3,15,high,20,176.9396562261268,130.81197031177683,46.127685914349996,44.989656226126804,34.424582924389426
0.3,20,high,0,0,0,0,0,0
0.3,15,low,17,45.386813490946615,121.0667192542193,-75.67990576327264,21.786813490946617,35.84149402899403
0.3,15,low,15,66.47460784313725,116.74146281131576,-50.26685496817849,49.374607843137255,35.22794929780225
0.3,15,high,18,183.90999999999997,109.77372017135949,74.13627982864047,56.81,31.589035486674803
0.3,15,low,12,59.115404040404044,110.97219582734292,-51.856791786938885,46.66540404040404,36.823547178694234
0.3,15,high,20,198.26342105263157,142.35849932777182,55.90492172485975,50.263421052631585,33.840481309753756
0.3,20,high,0,0,0,0,0,0
0.3,15,low,14,56.48468002585649,118.30919854669852,-61.824518520842034,40.434680025856494,36.430820168320174
0.3,20,high,2,176.28912280701752,104.12842697506008,72.16069583195744,67.23912280701754,40.35815670478983
0.3,15,low,17,40.66583333333333,129.30756299579826,-88.64172966246488,17.36583333333333,36.17242786066316
0.3,20,high,1,165.15715506715506,117.39126338859306,47.76589167856204,55.95715506715506,48.45883095616067
0.3,15,low,18,49.85854636591479,130.56615653891197,-80.7076101729972,18.25854636591479,36.87246284521826
0.3,15,low,16,57.346067251461974,118.58428732093593,-61.2382200694739,40.24606725146198,37.07077380742243
0.3,15,high,19,195.57,119.37302278184633,76.19697721815366,58.469999999999985,32.17932908815262
0.3,15,low,13,61.53174603174604,110.79110325573171,-49.25935722398572,49.08174603174603,36.642454607083096
0.3,20,high,1,160.10018170426065,120.48620097408802,39.61398073017267,55.55018170426065,50.013228001115
0.3,15,low,15,67.73261363636364,118.8923900792322,-51.15977644286859,51.682613636363634,37.0140117008538
0.3,20,high,3,171.36555555555555,99.56232838241357,71.80322717314208,62.315555555555555,35.79205811214325
0.3,20,high,2,165.6458479532164,107.42281993237877,58.22302802083762,56.445847953216365,38.49038749994632
0.3,15,low,18,44.50356060606061,138.5634745759746,-94.05991396991396,16.203560606060606,36.41933043183042
0.3,15,low,19,55.49628446115288,140.0822489159176,-84.58596445476469,17.89628446115288,37.0191858528546
0.3,15,low,17,45.76162393162393,126.36503174618502,-80.60340781456107,22.66162393162393,36.83350021465346
0.3,15,high,20,203.945,128.61788441742004,75.32711558257998,56.845000000000006,32.95572225525787
0.3,20,high,0,0,0,0,0,0
0.3,15,low,14,57.59222943722945,110.30541242673597,-52.71318298950655,45.14222943722944,36.1567637780873
0.3,20,high,2,163.24500000000003,108.75899278902376,54.486007210976254,58.69499999999999,38.286019816050775
0.3,15,low,16,73.49728049728051,118.04889200721244,-44.551611509931945,57.447280497280495,36.17051362883406
0.3,20,high,3,163.3078431372549,103.62011211674525,59.68773102050966,54.107843137254896,34.68767968431282
0.3,15,low,19,50.589166666666664,147.79172984351,-97.20256317684343,17.289166666666667,36.63857669035688
0.3,20,high,4,166.65966374269004,96.77689956292896,69.88276417976108,57.60966374269005,33.00662929265872
0.3,15,low,20,57.90659581646423,149.7889932600072,-91.88239744354294,15.306595816464238,37.35656082757476
0.3,20,high,0,0,0,0,0,0
0.3,15,low,18,48.92989316239316,135.86297892218946,-86.93308575979627,17.829893162393166,37.772888832099355
0.3,20,high,1,171.0760803167421,122.48094596353107,48.59513435321102,55.12608031674208,49.535000017585155
0.3,20,high,3,167.93157894736842,104.62761795962265,63.30396098774581,63.38157894736842,34.15464498664962
0.3,15,low,17,44.41277777777778,126.77012836486522,-82.35735058708745,20.36277777777778,36.51337160810844
0.3,15,low,15,54.38847041847041,111.15204672573095,-56.763576307260486,41.93847041847042,37.00339807708229
0.3,20,high,5,172.10384615384618,97.20342920447406,74.90041694937213,63.05384615384615,33.43315893420383
0.3,20,high,4,163.9373076923077,104.51197014858006,59.42533754372762,54.737307692307695,35.57953771614762
0.3,15,low,19,58.59777777777778,143.82016320108423,-85.22238542330642,21.497777777777777,37.17151455243561
0.3,15,low,20,55.5475,157.4849276782714,-101.93742767827139,13.247499999999999,37.59303578637942
0.3,20,low,0,0,0,0,0,0
0.3,20,high,2,188.45499999999998,111.43059614588256,77.02440385411748,72.505,38.48465019993659
0.3,20,high,1,159.21087435440376,116.4964628307895,42.71441152361426,54.51087435440377,49.53700337133
0.3,20,high,4,164.73666666666665,103.42460862867212,61.3120580379946,60.18666666666667,32.951635655699135
0.3,15,low,18,46.797222222222224,136.34509183197258,-89.54786960975042,14.74722222222222,37.259506246387055
0.3,15,low,16,48.17631578947368,110.7861278068708,-62.609812017397196,35.72631578947368,36.637479158222206
0.3,20,high,5,163.86055555555555,103.96803568622455,59.89251986933104,54.66055555555556,35.03560325379212
0.3,20,high,6,173.345,98.15898331115054,75.18601668884949,64.29499999999999,34.38871304088021
0.3,15,low,20,61.58857142857143,151.82255820792972,-90.23398677935829,15.48857142857143,36.61535100072253
0.3,20,low,0,0,0,0,0,0
0.3,20,low,1,74.31077991452992,133.82286427433485,-59.51208435980493,52.710779914529915,48.187729139199725
0.3,20,high,3,186.62,107.47183333549425,79.14816666450567,70.67,34.52588738954838
0.3,20,high,2,167.87500000000003,108.19776907865145,59.67723092134861,63.17500000000001,41.23830961919195
0.3,20,high,5,167.18578947368422,103.36184517500307,63.823944298681184,62.63578947368421,32.88887220203009
0.3,15,low,17,35.81140575798471,119.89324109324109,-84.08183533525636,14.361405757984704,37.276123976123976
0.3,15,low,19,54.5025,145.07526725769762,-90.57276725769754,16.4525,37.16085284328319
0.3,20,high,6,163.06269230769232,102.388003341138,60.6746889665543,53.862692307692306,33.45557090870559
0.3,20,low,2,97.4711111111111,127.42575567575567,-29.954644564644596,75.8711111111111,41.790620540620544
0.3,20,high,7,170.83526315789473,96.50263866440335,74.3326244934914,61.78526315789475,32.73236839413311
